OID_,ZCTA5CE10,GEOID10,CLASSFP10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,Shape_Leng,Shape_Area,OBJECTID,Join_Count,TARGET_FID,AREA,PERIMETER,DIST0228_,DIST0228_I,DISTNUMBER,DIST_NAME,Shape_Length,Shape_Area_1
443,56461,56461,B5,G6350,S,709730916.000000000000000,33403419.000000000000000,+47.2320728,-094.8539117,238491.276416999986395,742900654.480000019073486,444,1,443,49012784936.895950317382812,1340304.644079999998212,2.000000000000000,2.000000000000000,2,BEMIDJI,238491.276417177985422,742900654.480342984199524
444,56464,56464,B5,G6350,S,657268751.000000000000000,17153053.000000000000000,+46.7728986,-095.1241151,236587.435073000000557,674313384.261000037193298,445,1,444,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,236587.435073079657741,674313384.260640025138855
445,56465,56465,B5,G6350,S,100248945.000000000000000,35382148.000000000000000,+46.5373224,-094.1144303,73810.875654699993902,135546881.317999988794327,446,1,445,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,73810.875654726813082,135546881.317940771579742
446,56466,56466,B5,G6350,S,483876908.000000000000000,14531169.000000000000000,+46.4205320,-094.6427265,170171.002757999987807,498203417.082000017166138,447,1,446,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,170171.002757755370112,498203417.082269966602325
447,56467,56467,B5,G6350,S,315400785.000000000000000,42068301.000000000000000,+46.9926973,-094.8185838,188771.391999999992549,357355911.859000027179718,448,1,447,49012784936.895950317382812,1340304.644079999998212,2.000000000000000,2.000000000000000,2,BEMIDJI,188771.391999756131554,357355911.858799934387207
448,56468,56468,B5,G6350,S,133592086.000000000000000,62688135.000000000000000,+46.4876579,-094.2905167,108884.081271999995806,196171261.460000008344650,449,1,448,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,108884.081271522678435,196171261.459668874740601
449,56469,56469,B5,G6350,S,708459384.000000000000000,18859444.000000000000000,+46.7812355,-093.5667778,211031.345410999987507,726769445.764000058174133,450,1,449,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,211031.345410707494011,726769445.764129996299744
450,55395,55395,B5,G6350,S,53045278.000000000000000,2620784.000000000000000,+44.9537834,-094.0685942,37692.082951900003536,55631225.714400000870228,451,1,450,22038554619.304611206054688,753722.897390000056475,7.000000000000000,5.000000000000000,8,WILLMAR,37692.082951896707527,55631225.714353583753109
451,55396,55396,B5,G6350,S,275773121.000000000000000,2351414.000000000000000,+44.5463061,-094.3670131,91934.000551399993128,277982875.878000020980835,452,1,451,22038554619.304611206054688,753722.897390000056475,7.000000000000000,5.000000000000000,8,WILLMAR,91934.000551442499273,277982875.877977728843689
452,55397,55397,B5,G6350,S,70612098.000000000000000,3178946.000000000000000,+44.8238009,-093.9379639,56473.661710699998366,73741951.936800003051758,453,1,452,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,56473.661710692147608,73741951.936785131692886
453,55398,55398,B5,G6350,S,201263162.000000000000000,10371839.000000000000000,+45.4648192,-093.6120288,112727.985874999998487,211477323.023999989032745,454,1,453,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,112727.985874617399531,211477323.023537606000900
454,55401,55401,B5,G6350,S,2332880.000000000000000,376153.000000000000000,+44.9845770,-093.2690965,10256.944328199999291,2706896.261349999811500,455,1,454,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,10256.944328160028817,2706896.261352815665305
455,55402,55402,B5,G6350,S,460409.000000000000000,0.000000000000000,+44.9760395,-093.2714441,3479.683725509999931,460045.202999999979511,456,1,455,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,3479.683725514164053,460045.203000332752708
456,55403,55403,B5,G6350,S,3531970.000000000000000,40504.000000000000000,+44.9699231,-093.2842531,12359.727068899999722,3569659.343809999991208,457,1,456,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,12359.727068937843796,3569659.343810088001192
457,55404,55404,B5,G6350,S,4577046.000000000000000,0.000000000000000,+44.9619967,-093.2612089,13397.346341300000859,4573432.041109999641776,458,1,457,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,13397.346341263273644,4573432.041112204082310
458,55405,55405,B5,G6350,S,7214095.000000000000000,499617.000000000000000,+44.9726735,-093.3018780,21519.787120699998923,7707661.975279999896884,459,1,458,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,21519.787120709705050,7707661.975283830426633
459,56033,56033,B5,G6350,S,92526397.000000000000000,10703.000000000000000,+43.5650604,-093.9381486,53556.968224999996892,92475958.415299996733665,460,1,459,20297652976.218021392822266,752947.602970000007190,8.000000000000000,6.000000000000000,7,MANKATO,53556.968225046446605,92475958.415325358510017
460,56034,56034,B5,G6350,S,74444929.000000000000000,1841121.000000000000000,+44.0285981,-094.1819616,66083.206216100006714,76241918.371700003743172,461,1,460,20297652976.218021392822266,752947.602970000007190,8.000000000000000,6.000000000000000,7,MANKATO,66083.206216135964496,76241918.371727332472801
461,56035,56035,B5,G6350,S,1438531.000000000000000,33016.000000000000000,+43.8195223,-093.2726115,7912.857137080000030,1470384.159750000108033,462,1,461,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,7912.857137082200097,1470384.159749233629555
462,56036,56036,B5,G6350,S,305576014.000000000000000,1110796.000000000000000,+43.5518817,-093.2210228,98139.409107100000256,306444374.949000000953674,463,1,462,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,98139.409107105209841,306444374.949237883090973
463,56037,56037,B5,G6350,S,184921134.000000000000000,1641008.000000000000000,+44.0162429,-094.0516236,94826.882631100001163,186445419.659000009298325,464,1,463,20297652976.218021392822266,752947.602970000007190,8.000000000000000,6.000000000000000,7,MANKATO,94826.882631146378117,186445419.658590257167816
464,56039,56039,B5,G6350,S,228343248.000000000000000,1729038.000000000000000,+43.6634179,-094.3235864,114318.237836000000243,229952977.520000010728836,465,1,464,20297652976.218021392822266,752947.602970000007190,8.000000000000000,6.000000000000000,7,MANKATO,114318.237836109750788,229952977.520198792219162
465,56041,56041,B5,G6350,S,178225893.000000000000000,10278965.000000000000000,+44.1613046,-094.5330866,78360.913137700001244,188423584.305000007152557,466,1,465,20297652976.218021392822266,752947.602970000007190,8.000000000000000,6.000000000000000,7,MANKATO,78360.913137702969834,188423584.304782718420029
466,56042,56042,B5,G6350,S,135737339.000000000000000,57593.000000000000000,+43.8042338,-093.4837576,55324.342734700003348,135691431.252000004053116,467,1,466,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,55324.342734732483223,135691431.251752078533173
467,56043,56043,B5,G6350,S,52359753.000000000000000,8139.000000000000000,+43.6493950,-093.2224276,47817.419398300000466,52326438.324900001287460,468,1,467,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,47817.419398254955013,52326438.324940785765648
468,56044,56044,B5,G6350,S,207894833.000000000000000,3629220.000000000000000,+44.5647071,-093.9568383,122235.109026999998605,211383688.275999993085861,469,1,468,20297652976.218021392822266,752947.602970000007190,8.000000000000000,6.000000000000000,7,MANKATO,122235.109026708974852,211383688.276306450366974
469,56045,56045,B5,G6350,S,70896864.000000000000000,1179777.000000000000000,+43.7570813,-093.2143194,47344.999570899999526,72019531.692399993538857,470,1,469,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,47344.999570946354652,72019531.692429617047310
470,56046,56046,B5,G6350,S,3785627.000000000000000,0.000000000000000,+43.9645240,-093.2714489,7838.559491910000361,3782642.947130000218749,471,1,470,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,7838.559491910250472,3782642.947134229354560
471,56047,56047,B5,G6350,S,4369850.000000000000000,0.000000000000000,+43.7322631,-094.2334940,12957.325109299999895,4367415.296529999934137,472,1,471,20297652976.218021392822266,752947.602970000007190,8.000000000000000,6.000000000000000,7,MANKATO,12957.325109257653821,4367415.296531651169062
472,56048,56048,B5,G6350,S,309528597.000000000000000,13980495.000000000000000,+44.0927723,-093.7210967,162023.124061999988044,323276976.166000008583069,473,1,472,20297652976.218021392822266,752947.602970000007190,8.000000000000000,6.000000000000000,7,MANKATO,162023.124061995913507,323276976.166419267654419
473,56050,56050,B5,G6350,S,54081071.000000000000000,2255606.000000000000000,+44.2661048,-093.9454287,43480.131195499998285,56299645.306699998676777,474,1,473,20297652976.218021392822266,752947.602970000007190,8.000000000000000,6.000000000000000,7,MANKATO,43480.131195472888066,56299645.306665614247322
474,56051,56051,B5,G6350,S,79199938.000000000000000,80496.000000000000000,+43.5374609,-093.7105584,43590.407410300002084,79223464.169799998402596,475,1,474,20297652976.218021392822266,752947.602970000007190,8.000000000000000,6.000000000000000,7,MANKATO,43590.407410288338724,79223464.169812977313995
475,56052,56052,B5,G6350,S,124152736.000000000000000,5368276.000000000000000,+44.3270657,-093.5586995,83948.982449799994356,129423690.496999993920326,476,1,475,20297652976.218021392822266,752947.602970000007190,8.000000000000000,6.000000000000000,7,MANKATO,83948.982449831353733,129423690.496553421020508
476,56054,56054,B5,G6350,S,153990118.000000000000000,0.000000000000000,+44.4352328,-094.3737575,79502.366786500002490,153912326.611999988555908,477,1,476,20297652976.218021392822266,752947.602970000007190,8.000000000000000,6.000000000000000,7,MANKATO,79502.366786450540530,153912326.611859679222107
477,56055,56055,B5,G6350,S,306327655.000000000000000,8166181.000000000000000,+44.1284918,-094.2352830,118330.375266000002739,314319274.595000028610229,478,1,477,20297652976.218021392822266,752947.602970000007190,8.000000000000000,6.000000000000000,7,MANKATO,118330.375265837705228,314319274.594669580459595
478,56056,56056,B5,G6350,S,2669652.000000000000000,0.000000000000000,+44.0727033,-094.5795691,6850.269228909999583,2668564.368470000103116,479,1,478,20297652976.218021392822266,752947.602970000007190,8.000000000000000,6.000000000000000,7,MANKATO,6850.269228906644457,2668564.368473903276026
479,56057,56057,B5,G6350,S,224839891.000000000000000,6090557.000000000000000,+44.3907049,-093.7105830,116655.387522000004537,230764240.835999995470047,480,1,479,20297652976.218021392822266,752947.602970000007190,8.000000000000000,6.000000000000000,7,MANKATO,116655.387522131888545,230764240.835705488920212
480,56058,56058,B5,G6350,S,333963571.000000000000000,3490209.000000000000000,+44.4418605,-093.9140288,161312.642355999996653,337228391.638000011444092,481,1,480,20297652976.218021392822266,752947.602970000007190,8.000000000000000,6.000000000000000,7,MANKATO,161312.642356221884256,337228391.637777030467987
481,56470,56470,B5,G6350,S,1012898228.000000000000000,94853213.000000000000000,+47.0268939,-095.0918859,256340.641284999990603,1107559335.430000066757202,482,1,481,49012784936.895950317382812,1340304.644079999998212,2.000000000000000,2.000000000000000,2,BEMIDJI,256340.641285361372866,1107559335.429799795150757
482,56472,56472,B5,G6350,S,403447178.000000000000000,56458214.000000000000000,+46.5737208,-094.3827183,153074.660050000005867,459660401.087000012397766,483,1,482,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,153074.660049612692092,459660401.087403059005737
483,55406,55406,B5,G6350,S,12954769.000000000000000,620758.000000000000000,+44.9404957,-093.2210403,17504.037745300000097,13564783.368200000375509,484,1,483,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,17504.037745302153780,13564783.368161404505372
484,55407,55407,B5,G6350,S,10465034.000000000000000,261156.000000000000000,+44.9350355,-093.2530287,15638.825885300000664,10717723.580299999564886,485,1,484,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,15638.825885338179432,10717723.580264113843441
485,55408,55408,B5,G6350,S,7043371.000000000000000,1418644.000000000000000,+44.9404245,-093.2926389,16290.478859000000739,8455361.798229999840260,486,1,485,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,16290.478859046717844,8455361.798225838690996
486,55075,55075,B5,G6350,S,14676968.000000000000000,1253970.000000000000000,+44.8880271,-093.0404974,25826.000795200001448,15918202.365499999374151,487,1,486,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,25826.000795242474851,15918202.365453720092773
487,55076,55076,B5,G6350,S,23663125.000000000000000,4022583.000000000000000,+44.8360655,-093.0321736,38665.890883799998846,27663565.261999998241663,488,1,487,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,38665.890883766842308,27663565.262022830545902
488,55077,55077,B5,G6350,S,48382596.000000000000000,2047663.000000000000000,+44.8146395,-093.0647480,39220.835483800001384,50389968.126699998974800,489,1,488,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,39220.835483824244875,50389968.126718707382679
489,55079,55079,B5,G6350,S,158951509.000000000000000,9858443.000000000000000,+45.4194671,-093.0353928,83169.795656500005862,168675053.958999991416931,490,1,489,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,83169.795656491871341,168675053.959225535392761
490,56748,56748,B5,G6350,S,224495183.000000000000000,0.000000000000000,+47.9219668,-096.0102690,84328.111218100006226,224594733.388000011444092,491,1,490,49012784936.895950317382812,1340304.644079999998212,2.000000000000000,2.000000000000000,2,BEMIDJI,84328.111218134261435,224594733.387816518545151
491,56750,56750,B5,G6350,S,599856941.000000000000000,192474.000000000000000,+47.8985474,-096.3009180,147642.476423999993131,600467199.565999984741211,492,1,491,49012784936.895950317382812,1340304.644079999998212,2.000000000000000,2.000000000000000,2,BEMIDJI,147642.476424380991375,600467199.566219091415405
492,56751,56751,B5,G6350,S,1210804283.000000000000000,6973721.000000000000000,+48.8098036,-095.7333565,300588.546651999989990,1218012857.480000019073486,493,1,492,49012784936.895950317382812,1340304.644079999998212,2.000000000000000,2.000000000000000,2,BEMIDJI,300588.546652159653604,1218012857.477774143218994
493,56754,56754,B5,G6350,S,95563663.000000000000000,332096.000000000000000,+47.9991096,-096.1885445,46945.007427700002154,95952752.503399997949600,494,1,493,49012784936.895950317382812,1340304.644079999998212,2.000000000000000,2.000000000000000,2,BEMIDJI,46945.007427695061779,95952752.503446578979492
494,56755,56755,B5,G6350,S,124136284.000000000000000,565477.000000000000000,+48.9703263,-097.0972348,67919.676786500000162,124878644.728000000119209,495,1,494,49012784936.895950317382812,1340304.644079999998212,2.000000000000000,2.000000000000000,2,BEMIDJI,67919.676786454700050,124878644.727546453475952
495,56756,56756,B5,G6350,S,274617805.000000000000000,21894.000000000000000,+48.8933047,-095.5382962,157785.944715999998152,274655614.301999986171722,496,1,495,49012784936.895950317382812,1340304.644079999998212,2.000000000000000,2.000000000000000,2,BEMIDJI,157785.944716193422209,274655614.301572144031525
496,56757,56757,B5,G6350,S,573588192.000000000000000,1349147.000000000000000,+48.4780883,-096.8981341,152021.362838000000920,575648140.082999944686890,497,1,496,49012784936.895950317382812,1340304.644079999998212,2.000000000000000,2.000000000000000,2,BEMIDJI,152021.362838313274551,575648140.082668304443359
497,56758,56758,B5,G6350,S,276287636.000000000000000,513188.000000000000000,+48.4653686,-096.5112405,106704.034838000006857,277039052.986000001430511,498,1,497,49012784936.895950317382812,1340304.644079999998212,2.000000000000000,2.000000000000000,2,BEMIDJI,106704.034837626168155,277039052.985572576522827
498,56759,56759,B5,G6350,S,380983086.000000000000000,6451889.000000000000000,+48.5508671,-096.0810183,160970.835928999993484,387620790.595000028610229,499,1,498,49012784936.895950317382812,1340304.644079999998212,2.000000000000000,2.000000000000000,2,BEMIDJI,160970.835928667278495,387620790.594653606414795
499,56760,56760,B5,G6350,S,192521079.000000000000000,0.000000000000000,+48.2435695,-096.4532514,81581.333480600005714,192678128.083999991416931,500,1,499,49012784936.895950317382812,1340304.644079999998212,2.000000000000000,2.000000000000000,2,BEMIDJI,81581.333480641435017,192678128.084344625473022
500,56761,56761,B5,G6350,S,276033526.000000000000000,0.000000000000000,+48.6026766,-095.6962068,100528.505913000000874,276081011.225000023841858,501,1,500,49012784936.895950317382812,1340304.644079999998212,2.000000000000000,2.000000000000000,2,BEMIDJI,100528.505912850756431,276081011.224556922912598
501,56762,56762,B5,G6350,S,880413953.000000000000000,0.000000000000000,+48.1687495,-096.7396114,182544.029210000007879,881384455.105999946594238,502,1,501,49012784936.895950317382812,1340304.644079999998212,2.000000000000000,2.000000000000000,2,BEMIDJI,182544.029209777363576,881384455.106484055519104
502,56763,56763,B5,G6350,S,629552715.000000000000000,1784055.000000000000000,+48.8152977,-095.3608619,200755.787993000005372,631296601.741000056266785,503,1,502,49012784936.895950317382812,1340304.644079999998212,2.000000000000000,2.000000000000000,2,BEMIDJI,200755.787993330857717,631296601.741178631782532
503,55080,55080,B5,G6350,S,168382972.000000000000000,6814452.000000000000000,+45.6664202,-093.2222255,108869.816898999997647,175058696.212000012397766,504,1,503,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,108869.816899399811518,175058696.211804717779160
504,55082,55082,B5,G6350,S,202623991.000000000000000,14487355.000000000000000,+45.0731298,-092.8396843,109718.032370000000810,216938575.219000011682510,505,1,504,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,109718.032370395303587,216938575.219010144472122
505,55084,55084,B5,G6350,S,62891502.000000000000000,2275012.000000000000000,+45.4625911,-092.7162251,45941.849965399997018,65115249.161100000143051,506,1,505,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,45941.849965447618160,65115249.161096051335335
506,55085,55085,B5,G6350,S,2114027.000000000000000,22642.000000000000000,+44.6696915,-092.9634257,6528.466545680000308,2134961.310750000178814,507,1,506,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,6528.466545678263174,2134961.310754823964089
507,55087,55087,B5,G6350,S,527256.000000000000000,0.000000000000000,+44.2485378,-093.3949025,5467.252273830000377,526845.727943000034429,508,1,507,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,5467.252273830553349,526845.727943437406793
508,55088,55088,B5,G6350,S,90352095.000000000000000,343219.000000000000000,+44.5235865,-093.3834549,80393.781779900004040,90624921.011000007390976,509,1,508,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,80393.781779928685864,90624921.011045634746552
509,55089,55089,B5,G6350,S,156547907.000000000000000,8349526.000000000000000,+44.5837791,-092.7164163,100932.807146000006469,164767654.675999999046326,510,1,509,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,100932.807146379447659,164767654.675762504339218
510,55090,55090,B5,G6350,S,257450.000000000000000,14730.000000000000000,+45.0537310,-092.9579871,2528.909786300000178,271960.261228999996092,511,1,510,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,2528.909786296981565,271960.261229489464313
511,55092,55092,B5,G6350,S,87420724.000000000000000,10012278.000000000000000,+45.3340536,-093.0998842,93646.403511700002127,97355243.241600006818771,512,1,511,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,93646.403511699187220,97355243.241574689745903
512,55101,55101,B5,G6350,S,2112978.000000000000000,99149.000000000000000,+44.9514831,-093.0906486,9239.299646359999315,2210357.057849999982864,513,1,512,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,9239.299646363433567,2210357.057845475617796
513,55102,55102,B5,G6350,S,8429713.000000000000000,624578.000000000000000,+44.9319008,-093.1212908,16753.963114700000006,9047085.050499999895692,514,1,513,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,16753.963114684171160,9047085.050501976162195
514,55103,55103,B5,G6350,S,5404144.000000000000000,287953.000000000000000,+44.9642576,-093.1226267,17887.545289199999388,5687555.465689999982715,515,1,514,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,17887.545289199733816,5687555.465691157616675
515,55104,55104,B5,G6350,S,15687985.000000000000000,107648.000000000000000,+44.9538936,-093.1644464,22008.948365500000364,15783062.466900000348687,516,1,515,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,22008.948365494583413,15783062.466922177001834
516,55105,55105,B5,G6350,S,9355449.000000000000000,458814.000000000000000,+44.9371797,-093.1682786,22478.105818399999407,9806454.691810000687838,517,1,516,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,22478.105818376054231,9806454.691807413473725
517,55106,55106,B5,G6350,S,22411387.000000000000000,1256615.000000000000000,+44.9635473,-093.0495221,39662.145920599999954,23649086.047899998724461,518,1,517,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,39662.145920614602801,23649086.047858402132988
518,55107,55107,B5,G6350,S,10641918.000000000000000,1445058.000000000000000,+44.9310700,-093.0791720,17434.966980000001058,12077309.669700000435114,519,1,518,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,17434.966980017394235,12077309.669716274365783
519,55108,55108,B5,G6350,S,10190025.000000000000000,51605.000000000000000,+44.9823216,-093.1746569,19741.923534699999436,10233486.199899999424815,520,1,519,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,19741.923534699097218,10233486.199912579730153
520,55109,55109,B5,G6350,S,30305645.000000000000000,1963006.000000000000000,+45.0145506,-093.0255348,24454.162401599998702,32242853.166299998760223,521,1,520,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,24454.162401629906526,32242853.166321069002151
521,55110,55110,B5,G6350,S,62726570.000000000000000,15832367.000000000000000,+45.0899121,-093.0059877,61537.227604300001985,78496100.788699999451637,522,1,521,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,61537.227604299565428,78496100.788669884204865
522,55111,55111,B5,G6350,S,5861833.000000000000000,660413.000000000000000,+44.8784138,-093.1963900,17305.396179999999731,6517067.860100000165403,523,1,522,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,17305.396180009574891,6517067.860104502178729
523,55112,55112,B5,G6350,S,49235470.000000000000000,5002339.000000000000000,+45.0805144,-093.1920604,37358.372148199996445,54194724.664800003170967,524,1,523,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,37358.372148218237271,54194724.664782069623470
524,55113,55113,B5,G6350,S,38681518.000000000000000,2172955.000000000000000,+45.0121956,-093.1511859,35974.241503600002034,40821951.685500003397465,525,1,524,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,35974.241503550998459,40821951.685467541217804
525,55114,55114,B5,G6350,S,3370309.000000000000000,77979.000000000000000,+44.9666903,-093.1950724,11149.977462700000615,3445553.079570000059903,526,1,525,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,11149.977462685024875,3445553.079566604457796
526,55115,55115,B5,G6350,S,17415657.000000000000000,4797502.000000000000000,+45.0679033,-092.9534409,36870.369381800002884,22195403.907099999487400,527,1,526,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,36870.369381751836045,22195403.907092884182930
527,55116,55116,B5,G6350,S,14125322.000000000000000,1346446.000000000000000,+44.9107187,-093.1695814,18364.742916399998649,15459459.794900000095367,528,1,527,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,18364.742916352075554,15459459.794900376349688
528,55117,55117,B5,G6350,S,23971212.000000000000000,1618932.000000000000000,+45.0035616,-093.0912803,37841.560301899997285,25569718.697700001299381,529,1,528,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,37841.560301911988063,25569718.697706721723080
529,55118,55118,B5,G6350,S,27285978.000000000000000,1753293.000000000000000,+44.8943150,-093.1009469,28810.119392199998401,29016102.251499999314547,530,1,529,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,28810.119392184573371,29016102.251496531069279
530,55119,55119,B5,G6350,S,36534626.000000000000000,5656692.000000000000000,+44.9374206,-093.0074025,44963.154512599998270,42157583.672700002789497,531,1,530,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,44963.154512567838538,42157583.672723464667797
531,55120,55120,B5,G6350,S,13839792.000000000000000,2241718.000000000000000,+44.8759789,-093.1506487,19855.930126100000052,16068700.896500000730157,532,1,531,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,19855.930126076716988,16068700.896461725234985
532,56522,56522,B5,G6350,S,379157721.000000000000000,109910.000000000000000,+46.1319258,-096.3793859,129602.947253999998793,379603512.717999994754791,533,1,532,27405683069.568668365478516,912858.481589999981225,4.000000000000000,3.000000000000000,4,DETROIT LAKES,129602.947253513280884,379603512.717541813850403
533,55121,55121,B5,G6350,S,23392969.000000000000000,1952544.000000000000000,+44.8465414,-093.1549346,23693.068196899999748,25325330.575500000268221,534,1,533,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,23693.068196859796444,25325330.575526751577854
534,55122,55122,B5,G6350,S,29181918.000000000000000,1501867.000000000000000,+44.8066963,-093.1973295,27778.625412400000641,30659425.017999999225140,535,1,534,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,27778.625412356923334,30659425.018049415200949
535,55123,55123,B5,G6350,S,28511045.000000000000000,2444016.000000000000000,+44.8089327,-093.1384494,26269.657727699999668,30930388.676100000739098,536,1,535,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,26269.657727738202084,30930388.676054373383522
536,55124,55124,B5,G6350,S,43564479.000000000000000,1726450.000000000000000,+44.7453010,-093.1994128,27142.694811599998502,45254992.893299996852875,537,1,536,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,27142.694811613142519,45254992.893275961279869
537,55125,55125,B5,G6350,S,39551368.000000000000000,1232421.000000000000000,+44.9180314,-092.9382772,25945.128679199999169,40751191.023999996483326,538,1,537,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,25945.128679189536342,40751191.024040706455708
538,55126,55126,B5,G6350,S,31070111.000000000000000,5987633.000000000000000,+45.0844497,-093.1328166,47383.051259899999422,37028211.551700003445148,539,1,538,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,47383.051259894578834,37028211.551700100302696
539,55127,55127,B5,G6350,S,34971716.000000000000000,6866624.000000000000000,+45.0820158,-093.0775259,33723.695805700001074,41804917.702799998223782,540,1,539,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,33723.695805718292831,41804917.702770434319973
540,55128,55128,B5,G6350,S,29111335.000000000000000,1015612.000000000000000,+44.9875455,-092.9635530,28529.065511400000105,30102861.603999998420477,541,1,540,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,28529.065511357635842,30102861.604009434580803
541,55129,55129,B5,G6350,S,50668710.000000000000000,899454.000000000000000,+44.8834738,-092.8927678,43857.270676699998148,51527000.907399997115135,542,1,541,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,43857.270676739688497,51527000.907418735325336
